15:42:28.076,Temperature is 26.8 degrees C
15:42:28.545,X-acceleration: -27.34 mg Y-acceleration: -156.37 mg Z-acceleration: 902.40 mg
15:42:28.639,X-gyro rate: 0.267 degrees/sec Y-gyro rate: 1.289 degrees/sec Z-gyro rate: -0.175 degrees/sec
15:42:28.732,X-mag field: 481.15 mG Y-mag field: 165.23 mG Z-mag field: 284.50 mG
15:42:28.779,Temperature is 26.8 degrees C
15:42:29.248,X-acceleration: -20.81 mg Y-acceleration: -44.13 mg Z-acceleration: 931.82 mg
15:42:29.341,X-gyro rate: -0.061 degrees/sec Y-gyro rate: 0.175 degrees/sec Z-gyro rate: -0.076 degrees/sec
15:42:29.435,X-mag field: 497.49 mG Y-mag field: 170.67 mG Z-mag field: 356.06 mG
15:42:29.529,Temperature is 26.8 degrees C
15:42:30.007,X-acceleration: 14.59 mg Y-acceleration: 28.99 mg Z-acceleration: 959.23 mg
15:42:30.054,X-gyro rate: -0.206 degrees/sec Y-gyro rate: 0.168 degrees/sec Z-gyro rate: 0.931 degrees/sec
15:42:30.149,X-mag field: 472.07 mG Y-mag field: 159.78 mG Z-mag field: 286.24 mG
15:42:30.258,Temperature is 26.8 degrees C
15:42:30.727,X-acceleration: 19.04 mg Y-acceleration: -17.82 mg Z-acceleration: 956.30 mg
15:42:30.789,X-gyro rate: -0.412 degrees/sec Y-gyro rate: -0.359 degrees/sec Z-gyro rate: -0.153 degrees/sec
15:42:30.883,X-mag field: 484.78 mG Y-mag field: 168.86 mG Z-mag field: 312.42 mG
15:42:30.977,Temperature is 26.8 degrees C
15:42:31.446,X-acceleration: 0.37 mg Y-acceleration: -0.31 mg Z-acceleration: 990.78 mg
15:42:31.539,X-gyro rate: -0.381 degrees/sec Y-gyro rate: -0.122 degrees/sec Z-gyro rate: 0.015 degrees/sec
15:42:31.633,X-mag field: 463.00 mG Y-mag field: 161.59 mG Z-mag field: 242.61 mG
15:42:31.680,Temperature is 26.8 degrees C
15:42:32.148,X-acceleration: -23.62 mg Y-acceleration: 16.78 mg Z-acceleration: 980.16 mg
15:42:32.242,X-gyro rate: -0.206 degrees/sec Y-gyro rate: -0.542 degrees/sec Z-gyro rate: -0.038 degrees/sec
15:42:32.336,X-mag field: 466.63 mG Y-mag field: 172.49 mG Z-mag field: 305.44 mG
15:42:32.422,Temperature is 26.8 degrees C
15:42:32.886,X-acceleration: -26.00 mg Y-acceleration: -25.88 mg Z-acceleration: 929.14 mg
15:42:32.980,X-gyro rate: -0.099 degrees/sec Y-gyro rate: 0.740 degrees/sec Z-gyro rate: -0.183 degrees/sec
15:42:33.073,X-mag field: 490.23 mG Y-mag field: 177.94 mG Z-mag field: 328.13 mG
15:42:33.120,Temperature is 26.8 degrees C
15:42:33.620,X-acceleration: -13.24 mg Y-acceleration: 7.08 mg Z-acceleration: 980.77 mg
15:42:33.667,X-gyro rate: 0.069 degrees/sec Y-gyro rate: -0.366 degrees/sec Z-gyro rate: 0.015 degrees/sec
15:42:33.761,X-mag field: 481.15 mG Y-mag field: 183.38 mG Z-mag field: 298.46 mG
15:42:33.854,Temperature is 26.8 degrees C
15:42:34.332,X-acceleration: -15.01 mg Y-acceleration: -20.51 mg Z-acceleration: 887.82 mg
15:42:34.426,X-gyro rate: -0.084 degrees/sec Y-gyro rate: 0.664 degrees/sec Z-gyro rate: 0.008 degrees/sec
15:42:34.535,X-mag field: 475.70 mG Y-mag field: 156.15 mG Z-mag field: 307.19 mG
15:42:34.582,Temperature is 26.8 degrees C
15:42:35.044,X-acceleration: -4.64 mg Y-acceleration: -42.42 mg Z-acceleration: 927.43 mg
15:42:35.138,X-gyro rate: 0.130 degrees/sec Y-gyro rate: 0.015 degrees/sec Z-gyro rate: -0.153 degrees/sec
15:42:35.232,X-mag field: 472.07 mG Y-mag field: 159.78 mG Z-mag field: 265.30 mG
15:42:35.325,Temperature is 26.8 degrees C
15:42:35.794,X-acceleration: -9.40 mg Y-acceleration: -7.51 mg Z-acceleration: 974.49 mg
15:42:35.841,X-gyro rate: 0.099 degrees/sec Y-gyro rate: -0.076 degrees/sec Z-gyro rate: -0.114 degrees/sec
15:42:35.935,X-mag field: 463.00 mG Y-mag field: 143.44 mG Z-mag field: 291.48 mG
15:42:36.028,Temperature is 26.8 degrees C
15:42:36.505,X-acceleration: -23.01 mg Y-acceleration: -18.19 mg Z-acceleration: 907.47 mg
15:42:36.599,X-gyro rate: 0.015 degrees/sec Y-gyro rate: 0.290 degrees/sec Z-gyro rate: -0.099 degrees/sec
15:42:36.693,X-mag field: 481.15 mG Y-mag field: 150.70 mG Z-mag field: 287.99 mG
15:42:36.740,Temperature is 26.9 degrees C
15:42:37.255,X-acceleration: -4.15 mg Y-acceleration: -21.42 mg Z-acceleration: 962.65 mg
15:42:37.302,X-gyro rate: 0.381 degrees/sec Y-gyro rate: -0.710 degrees/sec Z-gyro rate: -0.122 degrees/sec
15:42:37.396,X-mag field: 468.44 mG Y-mag field: 167.04 mG Z-mag field: 272.28 mG
15:42:37.490,Temperature is 26.8 degrees C
15:42:37.953,X-acceleration: 13.00 mg Y-acceleration: -3.60 mg Z-acceleration: 981.08 mg
15:42:38.047,X-gyro rate: 0.336 degrees/sec Y-gyro rate: -0.427 degrees/sec Z-gyro rate: -0.107 degrees/sec
15:42:38.141,X-mag field: 473.89 mG Y-mag field: 150.70 mG Z-mag field: 312.42 mG
15:42:38.234,Temperature is 26.9 degrees C
15:42:38.656,X-acceleration: -11.60 mg Y-acceleration: -13.31 mg Z-acceleration: 974.61 mg
15:42:38.758,X-gyro rate: 0.343 degrees/sec Y-gyro rate: -0.137 degrees/sec Z-gyro rate: 0.008 degrees/sec
15:42:38.853,X-mag field: 486.60 mG Y-mag field: 170.67 mG Z-mag field: 300.21 mG
15:42:38.935,Temperature is 26.9 degrees C
15:42:39.406,X-acceleration: 8.42 mg Y-acceleration: 12.08 mg Z-acceleration: 992.25 mg
15:42:39.500,X-gyro rate: -0.244 degrees/sec Y-gyro rate: -0.465 degrees/sec Z-gyro rate: -0.046 degrees/sec
15:42:39.593,X-mag field: 477.52 mG Y-mag field: 136.18 mG Z-mag field: 305.44 mG
15:42:39.640,Temperature is 26.9 degrees C
15:42:40.138,X-acceleration: -19.10 mg Y-acceleration: -12.27 mg Z-acceleration: 918.58 mg
15:42:40.232,X-gyro rate: -0.092 degrees/sec Y-gyro rate: 0.008 degrees/sec Z-gyro rate: -0.122 degrees/sec
15:42:40.326,X-mag field: 481.15 mG Y-mag field: 150.70 mG Z-mag field: 281.01 mG
15:42:40.372,Temperature is 26.9 degrees C
15:42:40.841,X-acceleration: -21.24 mg Y-acceleration: 23.19 mg Z-acceleration: 939.03 mg
15:42:40.935,X-gyro rate: 0.290 degrees/sec Y-gyro rate: -0.038 degrees/sec Z-gyro rate: -0.107 degrees/sec
15:42:41.044,X-mag field: 490.23 mG Y-mag field: 156.15 mG Z-mag field: 328.13 mG
15:42:41.091,Temperature is 26.9 degrees C
15:42:41.560,X-acceleration: -15.26 mg Y-acceleration: 51.03 mg Z-acceleration: 914.61 mg
15:42:41.693,X-gyro rate: -0.046 degrees/sec Y-gyro rate: 0.488 degrees/sec Z-gyro rate: -0.153 degrees/sec
15:42:41.788,X-mag field: 482.97 mG Y-mag field: 156.15 mG Z-mag field: 328.13 mG
15:42:41.835,Temperature is 26.9 degrees C
15:42:42.303,X-acceleration: -3.36 mg Y-acceleration: 110.35 mg Z-acceleration: 931.34 mg
15:42:42.397,X-gyro rate: -0.122 degrees/sec Y-gyro rate: -1.480 degrees/sec Z-gyro rate: -0.610 degrees/sec
15:42:42.491,X-mag field: 473.89 mG Y-mag field: 150.70 mG Z-mag field: 308.93 mG
15:42:42.584,Temperature is 26.9 degrees C
15:42:43.047,X-acceleration: 4.88 mg Y-acceleration: 80.14 mg Z-acceleration: 921.88 mg
15:42:43.094,X-gyro rate: -0.099 degrees/sec Y-gyro rate: -1.961 degrees/sec Z-gyro rate: -0.267 degrees/sec
15:42:43.187,X-mag field: 493.86 mG Y-mag field: 152.52 mG Z-mag field: 317.66 mG
15:42:43.281,Temperature is 26.9 degrees C
15:42:43.750,X-acceleration: 0.55 mg Y-acceleration: 96.37 mg Z-acceleration: 958.74 mg
15:42:43.843,X-gyro rate: 0.092 degrees/sec Y-gyro rate: 0.168 degrees/sec Z-gyro rate: -0.313 degrees/sec
15:42:43.946,X-mag field: 479.34 mG Y-mag field: 159.78 mG Z-mag field: 314.17 mG
15:42:43.992,Temperature is 26.9 degrees C
15:42:44.462,X-acceleration: 54.69 mg Y-acceleration: 96.74 mg Z-acceleration: 888.98 mg
15:42:44.556,X-gyro rate: 0.114 degrees/sec Y-gyro rate: 0.038 degrees/sec Z-gyro rate: -0.427 degrees/sec
15:42:44.650,X-mag field: 459.36 mG Y-mag field: 157.96 mG Z-mag field: 305.44 mG
15:42:44.743,Temperature is 26.9 degrees C
15:42:45.212,X-acceleration: -14.71 mg Y-acceleration: 45.96 mg Z-acceleration: 913.94 mg
15:42:45.306,X-gyro rate: 0.282 degrees/sec Y-gyro rate: -0.443 degrees/sec Z-gyro rate: -0.481 degrees/sec
15:42:45.399,X-mag field: 477.52 mG Y-mag field: 147.07 mG Z-mag field: 281.01 mG
15:42:45.446,Temperature is 26.9 degrees C
15:42:45.908,X-acceleration: 16.30 mg Y-acceleration: 140.01 mg Z-acceleration: 967.41 mg
15:42:46.002,X-gyro rate: 1.671 degrees/sec Y-gyro rate: -0.839 degrees/sec Z-gyro rate: -1.640 degrees/sec
15:42:46.096,X-mag field: 488.41 mG Y-mag field: 165.23 mG Z-mag field: 301.95 mG
15:42:46.189,Temperature is 26.9 degrees C
15:42:46.658,X-acceleration: 111.15 mg Y-acceleration: 54.50 mg Z-acceleration: 931.27 mg
15:42:46.752,X-gyro rate: 0.496 degrees/sec Y-gyro rate: -0.481 degrees/sec Z-gyro rate: -1.572 degrees/sec
15:42:46.846,X-mag field: 486.60 mG Y-mag field: 156.15 mG Z-mag field: 296.72 mG
15:42:46.892,Temperature is 26.9 degrees C
15:42:47.361,X-acceleration: 41.08 mg Y-acceleration: 39.86 mg Z-acceleration: 914.37 mg
15:42:47.470,X-gyro rate: -0.320 degrees/sec Y-gyro rate: -2.472 degrees/sec Z-gyro rate: -1.694 degrees/sec
15:42:47.564,X-mag field: 468.44 mG Y-mag field: 152.52 mG Z-mag field: 293.22 mG
15:42:47.611,Temperature is 27.0 degrees C
15:42:48.120,X-acceleration: 10.99 mg Y-acceleration: 4.15 mg Z-acceleration: 937.74 mg
15:42:48.167,X-gyro rate: 0.046 degrees/sec Y-gyro rate: 0.999 degrees/sec Z-gyro rate: -1.892 degrees/sec
15:42:48.261,X-mag field: 446.65 mG Y-mag field: 156.15 mG Z-mag field: 293.22 mG
15:42:48.355,Temperature is 26.9 degrees C
15:42:48.823,X-acceleration: 44.37 mg Y-acceleration: 62.13 mg Z-acceleration: 960.33 mg
15:42:48.911,X-gyro rate: -0.298 degrees/sec Y-gyro rate: -1.373 degrees/sec Z-gyro rate: -1.556 degrees/sec
15:42:49.005,X-mag field: 448.47 mG Y-mag field: 165.23 mG Z-mag field: 305.44 mG
15:42:49.053,Temperature is 27.0 degrees C
15:42:49.569,X-acceleration: 33.39 mg Y-acceleration: 89.84 mg Z-acceleration: 941.77 mg
15:42:49.616,X-gyro rate: -0.076 degrees/sec Y-gyro rate: -0.786 degrees/sec Z-gyro rate: -1.892 degrees/sec
15:42:49.709,X-mag field: 443.02 mG Y-mag field: 152.52 mG Z-mag field: 279.26 mG
15:42:49.803,Temperature is 27.0 degrees C
15:42:50.272,X-acceleration: 49.13 mg Y-acceleration: 141.97 mg Z-acceleration: 951.97 mg
15:42:50.381,X-gyro rate: -0.221 degrees/sec Y-gyro rate: 1.709 degrees/sec Z-gyro rate: -1.976 degrees/sec
15:42:50.475,X-mag field: 435.76 mG Y-mag field: 163.41 mG Z-mag field: 282.75 mG
15:42:50.521,Temperature is 27.0 degrees C
15:42:50.990,X-acceleration: 56.82 mg Y-acceleration: 121.58 mg Z-acceleration: 1026.55 mg
15:42:51.084,X-gyro rate: -0.092 degrees/sec Y-gyro rate: 2.205 degrees/sec Z-gyro rate: -2.083 degrees/sec
15:42:51.185,X-mag field: 404.89 mG Y-mag field: 147.07 mG Z-mag field: 256.57 mG
15:42:51.279,Temperature is 27.0 degrees C
15:42:51.702,X-acceleration: -45.78 mg Y-acceleration: -17.52 mg Z-acceleration: 814.03 mg
15:42:51.796,X-gyro rate: -1.541 degrees/sec Y-gyro rate: 0.259 degrees/sec Z-gyro rate: -1.724 degrees/sec
15:42:51.890,X-mag field: 482.97 mG Y-mag field: 137.99 mG Z-mag field: 240.86 mG
15:42:51.983,Temperature is 27.0 degrees C
15:42:52.452,X-acceleration: 1.22 mg Y-acceleration: 195.31 mg Z-acceleration: 954.65 mg
15:42:52.553,X-gyro rate: -0.206 degrees/sec Y-gyro rate: 2.312 degrees/sec Z-gyro rate: -2.541 degrees/sec
15:42:52.647,X-mag field: 453.92 mG Y-mag field: 236.04 mG Z-mag field: 188.50 mG
15:42:52.694,Temperature is 27.0 degrees C
15:42:53.164,X-acceleration: 7.87 mg Y-acceleration: 100.95 mg Z-acceleration: 911.01 mg
15:42:53.257,X-gyro rate: 0.038 degrees/sec Y-gyro rate: -0.900 degrees/sec Z-gyro rate: -2.098 degrees/sec
15:42:53.351,X-mag field: 515.65 mG Y-mag field: 236.04 mG Z-mag field: 265.30 mG
15:42:53.445,Temperature is 27.0 degrees C
15:42:53.922,X-acceleration: 32.41 mg Y-acceleration: 14.89 mg Z-acceleration: 908.33 mg
15:42:53.969,X-gyro rate: -0.877 degrees/sec Y-gyro rate: 1.404 degrees/sec Z-gyro rate: -1.839 degrees/sec
15:42:54.064,X-mag field: 461.18 mG Y-mag field: 294.14 mG Z-mag field: 422.38 mG
15:42:54.158,Temperature is 27.0 degrees C
15:42:54.626,X-acceleration: 42.18 mg Y-acceleration: 27.16 mg Z-acceleration: 884.46 mg
15:42:54.720,X-gyro rate: -0.595 degrees/sec Y-gyro rate: -1.213 degrees/sec Z-gyro rate: -2.579 degrees/sec
15:42:54.814,X-mag field: 415.79 mG Y-mag field: 306.85 mG Z-mag field: 151.85 mG
15:42:54.860,Temperature is 27.0 degrees C
15:42:55.321,X-acceleration: 137.15 mg Y-acceleration: 83.68 mg Z-acceleration: 975.28 mg
15:42:55.416,X-gyro rate: -0.053 degrees/sec Y-gyro rate: -0.771 degrees/sec Z-gyro rate: -2.724 degrees/sec
15:42:55.557,X-mag field: 541.07 mG Y-mag field: 221.51 mG Z-mag field: 446.82 mG
15:42:55.604,Temperature is 27.0 degrees C
15:42:56.072,X-acceleration: -19.59 mg Y-acceleration: -8.36 mg Z-acceleration: 936.34 mg
15:42:56.166,X-gyro rate: -0.526 degrees/sec Y-gyro rate: 0.496 degrees/sec Z-gyro rate: -2.579 degrees/sec
15:42:56.260,X-mag field: 410.34 mG Y-mag field: 250.56 mG Z-mag field: 373.51 mG
15:42:56.353,Temperature is 27.0 degrees C
15:42:56.784,X-acceleration: -60.42 mg Y-acceleration: 171.20 mg Z-acceleration: 1052.80 mg
15:42:56.878,X-gyro rate: -0.107 degrees/sec Y-gyro rate: -0.282 degrees/sec Z-gyro rate: -3.067 degrees/sec
15:42:56.971,X-mag field: 490.23 mG Y-mag field: 214.25 mG Z-mag field: 111.70 mG
15:42:57.065,Temperature is 27.0 degrees C
15:42:57.508,X-acceleration: -41.99 mg Y-acceleration: 85.88 mg Z-acceleration: 1030.94 mg
15:42:57.602,X-gyro rate: -0.557 degrees/sec Y-gyro rate: 0.465 degrees/sec Z-gyro rate: -2.907 degrees/sec
15:42:57.704,X-mag field: 577.38 mG Y-mag field: 268.72 mG Z-mag field: 356.06 mG
15:42:57.799,Temperature is 27.0 degrees C
15:42:58.267,X-acceleration: 52.61 mg Y-acceleration: 66.04 mg Z-acceleration: 909.24 mg
15:42:58.314,X-gyro rate: 0.465 degrees/sec Y-gyro rate: -3.418 degrees/sec Z-gyro rate: 0.565 degrees/sec
15:42:58.455,X-mag field: 355.87 mG Y-mag field: 323.19 mG Z-mag field: 467.76 mG
15:42:58.502,Temperature is 27.0 degrees C
15:42:58.970,X-acceleration: 87.10 mg Y-acceleration: 45.59 mg Z-acceleration: 868.77 mg
15:42:59.064,X-gyro rate: -0.877 degrees/sec Y-gyro rate: 0.801 degrees/sec Z-gyro rate: -2.266 degrees/sec
15:42:59.158,X-mag field: 368.58 mG Y-mag field: 281.43 mG Z-mag field: 305.44 mG
15:42:59.252,Temperature is 27.0 degrees C
15:42:59.720,X-acceleration: -4.27 mg Y-acceleration: 91.86 mg Z-acceleration: 963.01 mg
15:42:59.767,X-gyro rate: -0.351 degrees/sec Y-gyro rate: -0.175 degrees/sec Z-gyro rate: -1.854 degrees/sec
15:42:59.861,X-mag field: 412.16 mG Y-mag field: 219.70 mG Z-mag field: 294.97 mG
15:42:59.955,Temperature is 27.1 degrees C
15:43:00.423,X-acceleration: 39.79 mg Y-acceleration: 22.34 mg Z-acceleration: 886.78 mg
15:43:00.517,X-gyro rate: -0.427 degrees/sec Y-gyro rate: -0.351 degrees/sec Z-gyro rate: -1.266 degrees/sec
15:43:00.611,X-mag field: 410.34 mG Y-mag field: 228.77 mG Z-mag field: 282.75 mG
15:43:00.657,Temperature is 27.1 degrees C
15:43:01.173,X-acceleration: 81.60 mg Y-acceleration: 45.41 mg Z-acceleration: 857.24 mg
15:43:01.220,X-gyro rate: 0.244 degrees/sec Y-gyro rate: -0.504 degrees/sec Z-gyro rate: -0.565 degrees/sec
15:43:01.313,X-mag field: 439.39 mG Y-mag field: 221.51 mG Z-mag field: 286.24 mG
15:43:01.407,Temperature is 27.0 degrees C
15:43:01.876,X-acceleration: 96.25 mg Y-acceleration: -7.69 mg Z-acceleration: 950.44 mg
15:43:01.970,X-gyro rate: -0.626 degrees/sec Y-gyro rate: -1.007 degrees/sec Z-gyro rate: -0.595 degrees/sec
15:43:02.064,X-mag field: 444.84 mG Y-mag field: 212.43 mG Z-mag field: 287.99 mG
15:43:02.110,Temperature is 27.0 degrees C
15:43:02.579,X-acceleration: 5.98 mg Y-acceleration: -97.41 mg Z-acceleration: 971.19 mg
15:43:02.680,X-gyro rate: -0.641 degrees/sec Y-gyro rate: -0.946 degrees/sec Z-gyro rate: -0.290 degrees/sec
15:43:02.774,X-mag field: 459.36 mG Y-mag field: 219.70 mG Z-mag field: 305.44 mG
15:43:02.869,Temperature is 27.1 degrees C
15:43:03.346,X-acceleration: 158.14 mg Y-acceleration: -28.02 mg Z-acceleration: 974.79 mg
15:43:03.393,X-gyro rate: 0.572 degrees/sec Y-gyro rate: -2.197 degrees/sec Z-gyro rate: -1.862 degrees/sec
15:43:03.487,X-mag field: 455.73 mG Y-mag field: 216.06 mG Z-mag field: 308.93 mG
15:43:03.581,Temperature is 27.1 degrees C
15:43:04.049,X-acceleration: 6.84 mg Y-acceleration: -53.47 mg Z-acceleration: 977.05 mg
15:43:04.143,X-gyro rate: 2.304 degrees/sec Y-gyro rate: -3.059 degrees/sec Z-gyro rate: -0.504 degrees/sec
15:43:04.237,X-mag field: 452.10 mG Y-mag field: 237.85 mG Z-mag field: 312.42 mG
15:43:04.331,Temperature is 27.1 degrees C
15:43:04.752,X-acceleration: 15.44 mg Y-acceleration: -26.18 mg Z-acceleration: 913.02 mg
15:43:04.846,X-gyro rate: -0.183 degrees/sec Y-gyro rate: 1.312 degrees/sec Z-gyro rate: 0.603 degrees/sec
15:43:04.987,X-mag field: 450.29 mG Y-mag field: 214.25 mG Z-mag field: 307.19 mG
15:43:05.034,Temperature is 27.1 degrees C
15:43:05.502,X-acceleration: 31.68 mg Y-acceleration: -23.93 mg Z-acceleration: 1012.82 mg
15:43:05.596,X-gyro rate: -0.557 degrees/sec Y-gyro rate: -0.267 degrees/sec Z-gyro rate: 0.877 degrees/sec
15:43:05.690,X-mag field: 433.94 mG Y-mag field: 234.22 mG Z-mag field: 308.93 mG
15:43:05.783,Temperature is 27.1 degrees C
15:43:06.252,X-acceleration: -45.84 mg Y-acceleration: -31.49 mg Z-acceleration: 1006.59 mg
15:43:06.299,X-gyro rate: 0.275 degrees/sec Y-gyro rate: 2.228 degrees/sec Z-gyro rate: 3.181 degrees/sec
15:43:06.393,X-mag field: 443.02 mG Y-mag field: 214.25 mG Z-mag field: 293.22 mG
15:43:06.486,Temperature is 27.1 degrees C
15:43:06.971,X-acceleration: 4.27 mg Y-acceleration: -50.90 mg Z-acceleration: 919.07 mg
15:43:07.017,X-gyro rate: 1.122 degrees/sec Y-gyro rate: -1.602 degrees/sec Z-gyro rate: 1.137 degrees/sec
15:43:07.111,X-mag field: 413.97 mG Y-mag field: 203.35 mG Z-mag field: 289.73 mG
15:43:07.205,Temperature is 27.1 degrees C
15:43:07.674,X-acceleration: -14.04 mg Y-acceleration: -31.49 mg Z-acceleration: 1001.95 mg
15:43:07.760,X-gyro rate: -0.542 degrees/sec Y-gyro rate: -0.267 degrees/sec Z-gyro rate: 1.671 degrees/sec
15:43:07.855,X-mag field: 421.23 mG Y-mag field: 199.72 mG Z-mag field: 282.75 mG
15:43:07.949,Temperature is 27.1 degrees C
15:43:08.417,X-acceleration: -9.16 mg Y-acceleration: -53.83 mg Z-acceleration: 802.43 mg
15:43:08.464,X-gyro rate: 2.693 degrees/sec Y-gyro rate: 3.448 degrees/sec Z-gyro rate: 3.204 degrees/sec
15:43:08.605,X-mag field: 437.58 mG Y-mag field: 183.38 mG Z-mag field: 294.97 mG
15:43:08.652,Temperature is 27.1 degrees C
15:43:09.145,X-acceleration: 28.69 mg Y-acceleration: -12.82 mg Z-acceleration: 773.86 mg
15:43:09.192,X-gyro rate: -1.579 degrees/sec Y-gyro rate: 0.031 degrees/sec Z-gyro rate: 5.836 degrees/sec
15:43:09.285,X-mag field: 501.12 mG Y-mag field: 243.30 mG Z-mag field: 314.17 mG
15:43:09.380,Temperature is 27.1 degrees C
15:43:09.848,X-acceleration: -102.66 mg Y-acceleration: -45.53 mg Z-acceleration: 906.56 mg
15:43:09.931,X-gyro rate: -0.923 degrees/sec Y-gyro rate: 3.471 degrees/sec Z-gyro rate: 5.081 degrees/sec
15:43:10.049,X-mag field: 412.16 mG Y-mag field: 219.70 mG Z-mag field: 427.62 mG
15:43:10.096,Temperature is 27.1 degrees C
15:43:10.564,X-acceleration: -12.27 mg Y-acceleration: -31.62 mg Z-acceleration: 852.29 mg
15:43:10.658,X-gyro rate: -0.839 degrees/sec Y-gyro rate: -0.153 degrees/sec Z-gyro rate: 4.471 degrees/sec
15:43:10.752,X-mag field: 417.60 mG Y-mag field: 239.67 mG Z-mag field: 356.06 mG
15:43:10.846,Temperature is 27.1 degrees C
15:43:11.314,X-acceleration: -289.49 mg Y-acceleration: 147.95 mg Z-acceleration: 852.66 mg
15:43:11.408,X-gyro rate: 2.083 degrees/sec Y-gyro rate: 1.068 degrees/sec Z-gyro rate: 6.851 degrees/sec
15:43:11.502,X-mag field: 417.60 mG Y-mag field: 170.67 mG Z-mag field: 317.66 mG
15:43:11.549,Temperature is 27.1 degrees C
15:43:12.010,X-acceleration: 135.93 mg Y-acceleration: 2.81 mg Z-acceleration: 852.29 mg
15:43:12.104,X-gyro rate: -0.847 degrees/sec Y-gyro rate: -1.877 degrees/sec Z-gyro rate: 3.433 degrees/sec
15:43:12.198,X-mag field: 588.28 mG Y-mag field: 159.78 mG Z-mag field: 380.49 mG
15:43:12.291,Temperature is 27.1 degrees C
15:43:12.768,X-acceleration: 33.94 mg Y-acceleration: -20.32 mg Z-acceleration: 939.58 mg
15:43:12.815,X-gyro rate: 0.397 degrees/sec Y-gyro rate: 2.075 degrees/sec Z-gyro rate: 4.440 degrees/sec
15:43:12.941,X-mag field: 521.10 mG Y-mag field: 161.59 mG Z-mag field: 560.27 mG
15:43:12.996,Temperature is 27.1 degrees C
15:43:13.466,X-acceleration: -56.52 mg Y-acceleration: -76.78 mg Z-acceleration: 906.43 mg
15:43:13.560,X-gyro rate: -0.015 degrees/sec Y-gyro rate: 1.198 degrees/sec Z-gyro rate: 4.974 degrees/sec
15:43:13.653,X-mag field: 430.31 mG Y-mag field: 118.02 mG Z-mag field: 343.84 mG
15:43:13.700,Temperature is 27.1 degrees C
15:43:14.210,X-acceleration: -100.28 mg Y-acceleration: -89.84 mg Z-acceleration: 948.06 mg
15:43:14.304,X-gyro rate: -1.122 degrees/sec Y-gyro rate: 1.900 degrees/sec Z-gyro rate: 4.982 degrees/sec
15:43:14.397,X-mag field: 461.18 mG Y-mag field: 134.36 mG Z-mag field: 321.15 mG
15:43:14.445,Temperature is 27.1 degrees C
15:43:14.913,X-acceleration: -82.21 mg Y-acceleration: -1.53 mg Z-acceleration: 939.45 mg
15:43:15.007,X-gyro rate: -0.061 degrees/sec Y-gyro rate: 0.175 degrees/sec Z-gyro rate: 4.761 degrees/sec
15:43:15.100,X-mag field: 490.23 mG Y-mag field: 137.99 mG Z-mag field: 335.11 mG
15:43:15.194,Temperature is 27.1 degrees C
15:43:15.678,X-acceleration: -50.42 mg Y-acceleration: -79.47 mg Z-acceleration: 831.18 mg
15:43:15.733,X-gyro rate: -1.572 degrees/sec Y-gyro rate: -0.847 degrees/sec Z-gyro rate: 4.547 degrees/sec
15:43:15.827,X-mag field: 495.68 mG Y-mag field: 132.54 mG Z-mag field: 294.97 mG
15:43:15.922,Temperature is 27.1 degrees C
15:43:16.390,X-acceleration: 6.90 mg Y-acceleration: -58.17 mg Z-acceleration: 997.01 mg
15:43:16.437,X-gyro rate: 0.565 degrees/sec Y-gyro rate: -2.052 degrees/sec Z-gyro rate: 4.402 degrees/sec
15:43:16.578,X-mag field: 522.91 mG Y-mag field: 119.83 mG Z-mag field: 303.70 mG
15:43:16.625,Temperature is 27.1 degrees C
15:43:17.086,X-acceleration: -58.17 mg Y-acceleration: -46.02 mg Z-acceleration: 885.68 mg
15:43:17.179,X-gyro rate: 0.397 degrees/sec Y-gyro rate: 1.633 degrees/sec Z-gyro rate: 5.341 degrees/sec
15:43:17.267,X-mag field: 530.17 mG Y-mag field: 119.83 mG Z-mag field: 338.60 mG
15:43:17.363,Temperature is 27.1 degrees C
15:43:17.823,X-acceleration: -155.03 mg Y-acceleration: -55.24 mg Z-acceleration: 875.24 mg
15:43:17.918,X-gyro rate: -0.473 degrees/sec Y-gyro rate: 0.488 degrees/sec Z-gyro rate: 5.447 degrees/sec
15:43:18.012,X-mag field: 537.44 mG Y-mag field: 123.47 mG Z-mag field: 328.13 mG
15:43:18.059,Temperature is 27.1 degrees C
15:43:18.527,X-acceleration: -73.12 mg Y-acceleration: -45.17 mg Z-acceleration: 982.36 mg
15:43:18.621,X-gyro rate: 0.404 degrees/sec Y-gyro rate: 3.754 degrees/sec Z-gyro rate: 5.493 degrees/sec
15:43:18.715,X-mag field: 561.04 mG Y-mag field: 118.02 mG Z-mag field: 326.39 mG
15:43:18.809,Temperature is 27.2 degrees C
15:43:19.277,X-acceleration: -11.23 mg Y-acceleration: -39.86 mg Z-acceleration: 905.82 mg
15:43:19.371,X-gyro rate: 1.045 degrees/sec Y-gyro rate: -1.328 degrees/sec Z-gyro rate: 5.470 degrees/sec
15:43:19.465,X-mag field: 555.59 mG Y-mag field: 123.47 mG Z-mag field: 335.11 mG
15:43:19.512,Temperature is 27.1 degrees C
15:43:19.996,X-acceleration: -84.59 mg Y-acceleration: -21.12 mg Z-acceleration: 931.34 mg
15:43:20.090,X-gyro rate: -0.565 degrees/sec Y-gyro rate: -1.198 degrees/sec Z-gyro rate: 4.669 degrees/sec
15:43:20.183,X-mag field: 577.38 mG Y-mag field: 137.99 mG Z-mag field: 328.13 mG
15:43:20.277,Temperature is 27.2 degrees C
